,nameLast,nameGiven,height-plus-weight
9701,Lawing,Garland Frederick,253.0
9702,Lawless,Thomas James,241.0
9703,Lawlor,Michael H.,252.0
9704,Lawrence,William Henry,270.0
9705,Lawrence,Robert Andrew,251.0
9706,Lawrence,Brooks Ulysses,277.0
9707,Lawrence,Brian Michael,267.0
9708,Lawrence,James Ross,258.0
9709,Lawrence,Joseph Dudley,264.0
9710,Lawrence,Sean Christopher,291.0
9711,Lawrie,Brett Russell,282.0
9712,Law,Ronald David,239.0
9713,Law,Rudy Karl,238.0
9714,Lawry,Otis Carroll,201.0
9715,Lawson,Alfred William,232.0
9716,Lawson,Robert Baker,240.0
9717,Lawson,Alfred Voyle,242.0
9718,Lawson,Steven George,248.0
9719,Lawton,Marcus Dwayne,233.0
9720,Lawton,Matthew,250.0
9721,Law,Vance Aaron,259.0
9722,Law,Vernon Sanders,269.0
9723,Laxton,William Harry,263.0
9724,Laxton,Brett William,279.0
9725,Layana,Timothy Joseph,269.0
9726,Layden,Eugene Francis,230.0
9727,Layden,Peter John,256.0
9728,Layne,Herman,236.0
9729,Layne,Ivoria Hillis,242.0
9730,Layne,Thomas Kevin,269.0
9731,Layton,Lester Lee,237.0
9732,Lazar,John Daniel,263.0
9733,Lazo,Raudel,249.0
9734,Lazorko,Jack Thomas,271.0
9735,Lazor,John Paul,249.0
9736,Lazzeri,Anthony Michael,241.0
9737,Lea,Charles William,270.0
9738,Leach,Brent Allen,302.0
9739,Leach,Frederick,254.0
9740,Leach,Jalal Donnell,274.0
9741,Leach,Richard Max,253.0
9742,Leach,Terry Hester,287.0
9743,Leach,Thomas William,216.0
9744,Leadley,Robert H.,
9745,League,Brandon Paul,274.0
9746,Leahy,Daniel C.,224.0
9747,Leahy,Thomas Joseph,235.0
9748,Leake,Michael Raymond,240.0
9749,Leal,Luis Enrique,280.0
9750,Leard,William Wallace,225.0
9751,Lear,Frederick Francis,252.0
9752,Lear,Charles Bernard,247.0
9753,Leary,Francis Patrick,260.0
9754,Leary,John J.,257.0
9755,Leary,John Louis,251.0
9756,Leary,Timothy James,280.0
9757,Leathers,Harold Langford,220.0
9758,Leathersich,John Victor,277.0
9759,Leber,Emil Bohmiel,241.0
9760,LeBlanc,Wade Matthew,290.0
9761,LeBourveau,DeWitt Wiley,246.0
9762,LeClair,George Lewis,239.0
9763,Leclerc,Jose Ramon,262.0
9764,LeCroy,Matthew Hanks,299.0
9765,LeCure,Samuel R.,282.0
9766,Ledbetter,Ralph Overton,265.0
9767,Ledee,Ricardo Alberto,264.0
9768,Ledesma,Aaron David,274.0
9769,Ledezma,Wilfredo Jose,301.0
9770,Ledwith,Michael,
9771,Lee,William Joseph,234.0
9772,Lee,William Crutcher,270.0
9773,Lee,William Francis,280.0
9774,Lee,Robert Dean,300.0
9775,Lee,Carlos,344.0
9776,Lee,Chen-Chang,261.0
9777,Lee,Clifford Walker,248.0
9778,Lee,Clifton Phifer,280.0
9779,Lee,Corey Wayne,254.0
9780,Lee,David Emmer,273.0
9781,Lee,Dae-ho,326.0
9782,Lee,Derek Gerald,273.0
9783,Lee,Derrek Leon,317.0
9784,Lee,Donald Edward,281.0
9785,Lee,Ernest Holford,219.0
9786,Lee,Harold Burnham,251.0
9787,Leek,Eugene Harold,257.0
9788,Lee,Leonidas Pyrrhus,
9789,Lee,Leron,268.0
9790,Lee,Mark Linden,301.0
9791,Lee,Manuel Lora,215.0
9792,Lee,Mark Owen,273.0
9793,Lee,Michael Randall,297.0
9794,Leeper,David Dale,241.0
9795,Lee,Roy Edwin,246.0
9796,Lee,Sang-Hoon,263.0
9797,Lees,George Edward,219.0
9798,Leesman,Charles James,291.0
9799,Lee,Terry James,292.0
9800,Lee,Thornton Starr,280.0
9801,Lee,Thomas Frank,223.0
9802,Lee,Travis Reynolds,280.0
9803,Leever,Samuel,245.0
9804,Lee,Wyatt Arnold,241.0
9805,Lee,Zachary Stephen,303.0
9806,LeFebvre,Wilfred Henry,251.0
9807,Lefebvre,James Kenneth,252.0
9808,Lefebvre,Joseph Henry,240.0
9809,Lefevre,Alfred Modesto,230.0
9810,Lefferts,Craig Lindsay,253.0
9811,Lefler,Wade Hampton,233.0
9812,LeFlore,Ronald,272.0
9813,Leftwich,Phillip Dale,282.0
9814,Legett,Louis Alfred,236.0
9815,Legg,Gregory Lynn,258.0
9816,Lehan,James Francis,
9817,Lehane,Michael M.,253.0
9818,Leheny,Regis Francis,252.0
9819,Lehew,James Anthony,257.0
9820,Lehman,Kenneth Karl,242.0
9821,Lehner,Paul Eugene,229.0
9822,Lehr,Clarence Emanuel,236.0
9823,Lehr,Charles Larry,279.0
9824,Lehr,Norman Carl Michael,240.0
9825,Leiber,Henry Edward,278.0
9826,Leibold,Harry Loran,223.0
9827,Leibrandt,Charles Louis,270.0
9828,Leicester,Jonathan David,295.0
9829,Leifer,Elmer Edwin,239.0
9830,Leifield,Albert Peter,238.0
9831,Leighton,John Atkinson,241.0
9832,Leinhauser,William Charles,220.0
9833,Leip,Edgar Ellsworth,229.0
9834,Leiper,David Paul,233.0
9835,Leiper,John Henry Thomas,
9836,Leister,John William,274.0
9837,Leiter,Alois Terry,274.0
9838,Leiter,Mark Edward,275.0
9839,Leith,William,281.0
9840,Leitner,George Aloysius,256.0
9841,Leitner,George Michael,187.0
9842,Leius,Scott Thomas,255.0
9843,Leja,Frank John,281.0
9844,Lejeune,Sheldon Aldenburg,257.0
9845,LeJohn,Donald Everett,245.0
9846,Lelivelt,William John,267.0
9847,Lelivelt,John Frank,246.0
9848,LeMahieu,David John,291.0
9849,Lemanczyk,David Lawrence,311.0
9850,Lemaster,Denver Clayton,255.0
9851,LeMaster,Johnnie Lee,239.0
9852,LeMay,Richard Paul,265.0
9853,Lembo,Stephen Neal,258.0
9854,Lemke,Mark Alan,237.0
9855,Lemon,Robert Granville,252.0
9856,Lemon,Chester Earl,262.0
9857,Lemonds,David Lee,253.0
9858,Lemon,James Robert,276.0
9859,Lemongello,Mark,253.0
9860,Lenhardt,Donald Eugene,265.0
9861,Lennon,William H.,212.0
9862,Lennon,Robert Albert,272.0
9863,Lennox,James Edgar,244.0
9864,Lennon,Edward Francis,241.0
9865,Lennon,Patrick Orlando,274.0
9866,Lentine,James Matthew,247.0
9867,Leonard,,
9868,Leonard,Andrew Jackson,235.0
9869,Leonard,Walter Fenner,255.0
9870,Leonard,Dennis Patrick,263.0
9871,Leonard,Hubert Benjamin,255.0
9872,Leonard,Emil John,247.0
9873,Leonard,Elmer Ellsworth,285.0
9874,Leonard,Jeffrey,274.0
9875,Leonard,Joseph Howard,223.0
9876,Leonard,Mark David,268.0
9877,Leon,Alex Arnold,283.0
9878,Leon,Danilo Enrique,243.0
9879,Leon,Eduardo Antonio,242.0
9880,Leone,Dominic Joseph,281.0
9881,Leone,Justin Paul,283.0
9882,Leonhard,David Paul,236.0
9883,Leon,Isidoro,230.0
9884,Leon,Jose Geraldo,247.0
9885,Leon,Maximino,215.0
9886,Leon,Sandy David,295.0
9887,Leopold,Rudolph Matas,232.0
9888,Leovich,John Joseph,272.0
9889,Lepcio,Thaddeus Stanley,247.0
9890,LePine,Louis Joseph,212.0
9891,Leppert,Don Eugene,243.0
9892,Leppert,Donald George,294.0
9893,Lerchen,Bertram Roe,228.0
9894,Lerchen,George Edward,246.0
9895,Lerch,Randy Louis,267.0
9896,Lerew,Anthony Allen,301.0
9897,Lerian,Walter Irvin,241.0
9898,Leroux,Christopher A.,303.0
9899,LeRoy,John Michael,250.0
9900,LeRoy,Louis Paul,250.0
9901,Lersch,Barry Lee,247.0
9902,Lerud,Steven James,293.0
9903,Lesher,Brian Herbert,282.0
9904,Leshnock,Donald Lee,270.0
9905,Leskanic,Curtis John,252.0
9906,Lesley,Bradley Jay,308.0
9907,Leslie,Roy Reid,248.0
9908,Leslie,Samuel Andrew,264.0
9909,Lester,Jonathan Tyler,316.0
9910,Letchas,Charlie,220.0
9911,Letcher,Frederick Thomas,
9912,Lenz,David,
9913,Levan,Jesse Roy,244.0
9914,Leverett,Gorham Vance,261.0
9915,Leverette,Horace Wilbur,252.0
9916,Leverenz,Walter Fred,245.0
9917,Levey,James Julius,224.0
9918,Levine,Alan Brian,255.0
9919,Levis,Charles H.,251.0
9920,Levis,Jesse,249.0
9921,Levrault,Allen Harry,315.0
9922,Levsen,Emil Henry,252.0
9923,Levy,Edward Clarence,267.0
9924,Lewallyn,Dennis Dale,276.0
9925,Lewandowski,Daniel William,252.0
9926,Lewis,,
9927,Lewis,Allan Sydney,242.0
9928,Lewis,William Burton,250.0
9929,Lewis,William Henry,234.0
9930,Lewis,John Kelly,248.0
9931,Lewis,Colby Preston,316.0
9932,Lewis,Darren Joel,252.0
9933,Lewis,George Edward,235.0
9934,Lewis,Frederick Miller,264.0
9935,Lewis,Frederick Deshaun,279.0
9936,Lewis,John David,226.0
9937,Lewis,Jensen Daniel,315.0
9938,Lewis,James Martin,265.0
9939,Lewis,James Steven,274.0
9940,Lewis,Johnny Joe,262.0
9941,Lewis,Mark David,263.0
9942,Lewis,Philip,267.0
9943,Lewis,Richie Todd,241.0
9944,Lewis,Rommie Lee,307.0
9945,Lewis,Scott Allen,265.0
9946,Lewis,Scott Edwin,267.0
9947,Lewis,Edward Morgan,228.0
9948,Leyland,James Richard,246.0
9949,Leyritz,James Joseph,262.0
9950,Ley,Terrance Richard,262.0
9951,Leyva,Nicholas Tomas,236.0
9952,Lezcano,Carlos Manuel,259.0
9953,Lezcano,Sixto Joaquin,235.0
9954,Libby,Stephen Augustus,241.0
9955,Liberatore,Adam Joseph,315.0
9956,Libke,Albert Walter,291.0
9957,Libran,Francisco,240.0
9958,Lickert,John Wilbur,246.0
9959,Liddell,David Alexander,262.0
9960,Liddi,Alessandro,301.0
9961,Liddle,Donald Eugene,235.0
9962,Lidge,Bradley Thomas,287.0
9963,Lidle,Cory Fulton,246.0
9964,Lieber,Charles Edwin,252.0
9965,Lieber,Jonathan Ray,295.0
9966,Lieberthal,Michael Scott,242.0
9967,Liebhardt,Glenn John,245.0
9968,Liebhardt,Glenn Ignatius,240.0
9969,Liefer,Jeffrey David,270.0
9970,Liese,Frederick Richard,218.0
9971,Light,Patrick James,297.0
9972,Ligtenberg,Kerry Dale,259.0
9973,Lillard,William Beverly,240.0
9974,Lillard,Robert Eugene,248.0
9975,Lillis,Robert Perry,231.0
9976,Lillibridge,Brent Stuart,256.0
9977,Lilliquist,Derek Jansen,272.0
9978,Lillie,James J.,
9979,Lilly,Theodore Roosevelt,267.0
9980,Lima,Jose Desiderio Rodriguez,244.0
9981,Lim,Chang-Yong,246.0
9982,Limmer,Abraham Louis,264.0
9983,Linares,Rufino de la Cruz,242.0
9984,Lincecum,Timothy LeRoy,241.0
9985,Lin,Che-Hsuan,252.0
9986,Lincoln,Brad Eric,297.0
9987,Lincoln,Ezra Perry,231.0
9988,Lincoln,Michael George,285.0
9989,Lind,Adam Alan,269.0
9990,Lindaman,Vivan Alexander,273.0
9991,Lindbeck,Emerit Desmond,257.0
9992,Lindblom,Joshua William,316.0
9993,Lindblad,Paul Aaron,258.0
9994,Lind,Henry Carl,232.0
9995,Lindemann,John Frederick Mann,247.0
9996,Lindemann,Ernest Theodore,252.0
9997,Lindeman,James William,273.0
9998,Lindell,John Harlan,293.0
9999,Linde,Lyman Gilbert,256.0
10000,Linden,Todd Anthony,299.0
10001,Linden,Walter Charles,263.0
10002,Lindgren,Jacob Stephen,281.0
10003,Lind,Jackson Hugh,242.0
10004,Lind,Jose,226.0
10005,Lindor,Francisco Miguel,261.0
10006,Lindquist,Carl Emil,259.0
10007,Lindstrom,Olof Axel,250.0
10008,Lindsay,William Gibbons,235.0
10009,Lindsey,William Donald,270.0
10010,Lindsay,Christian Haller,262.0
10011,Lindstrom,Charles William,246.0
10012,Lindsey,Michael Douglas,274.0
10013,Lindstrom,Frederick Charles,241.0
10014,Lindsey,James Kendrick,248.0
10015,Lindsey,John William,329.0
10016,Lindstrom,Matthew Raymond,290.0
10017,Lindsey,Rodney Lee,243.0
10018,Lindsay,Shane Anthony,304.0
10019,Linebrink,Scott Cameron,295.0
10020,Lines,Richard George,248.0
10021,Linhart,Carl James,255.0
10022,Liniak,Cole Edward,254.0
10023,Linke,Edward Karl,251.0
10024,Link,Frederick Theodore,242.0
10025,Link,Jon Paul,277.0
10026,Linton,Claud Clarence,257.0
10027,Linton,Douglas Warren,258.0
10028,Lint,Royce James,238.0
10029,Lintz,Larry,219.0
10030,Linz,Philip Francis,253.0
10031,Linzy,Frank Alfred,263.0
10032,LiPetri,Michael Angelo,253.0
10033,Lipon,John Joseph,247.0
10034,Lipp,Thomas Charles,241.0
10035,Lipscomb,Gerard,247.0
10036,Lipski,Robert Peter,253.0
10037,Lira,Antonio Felipe,242.0
10038,Liriano,Francisco Casillas,299.0
10039,Liriano,Nelson Arturo,235.0
10040,Liriano,Pedro Antonio,244.0
10041,Liriano,Rymer Omar,302.0
10042,Lisenbee,Horace Milton,241.0
10043,Lisi,Ricardo Patrick Emilio,247.0
10044,Lis,Joseph Anthony,247.0
10045,Liska,Adolph James,231.0
10046,Listach,Patrick Alan,239.0
10047,Lister,Morris Elmer,262.0
10048,Litsch,Jesse Allen,308.0
10049,Littell,Mark Alan,285.0
10050,Little,Richard Bryan,230.0
10051,Littlejohn,Charles Carlisle,245.0
10052,Littlejohn,Dennis Gerald,274.0
10053,Littlefield,Richard Bernard,252.0
10054,Little,William Grady,246.0
10055,Little,Henry Alexander,
10056,Little,William Arthur,246.0
10057,Little,Donald Jeffrey,298.0
10058,Littlefield,John Andrew,274.0
10059,Littleton,Larry Marvin,258.0
10060,Little,Mark Travis,267.0
10061,Little,Dennis Scott,270.0
10062,Littleton,Wes Avi,284.0
10063,Litton,Jon Gregory,247.0
10064,Littrell,Jack Napier,251.0
10065,Litwhiler,Daniel Webster,268.0
10066,Lively,Everett Adrian,272.0
10067,Lively,Henry Everett,254.0
10068,Livengood,Wesley Amos,246.0
10069,Livingston,Robert James,280.0
10070,Livingstone,Jacob Mayer,
10071,Livingston,Thompson Orville,258.0
10072,Livingston,Patrick Joseph,265.0
10073,Livingstone,Scott Louis,262.0
10074,Lizotte,Abel,242.0
10075,Liz,Radhames Corey,274.0
10076,Llenas,Winston Enriquillo,235.0
10077,Llewellyn,Clement Manly,270.0
10078,Lloyd,Graeme John,305.0
10079,Lloyd,John Henry,251.0
10080,Loaiza,Esteban Antonio,304.0
10081,Loane,Robert Kenneth,262.0
10082,Loan,William Joseph,256.0
10083,Lobaton,Jose Manuel,278.0
10084,Lobert,Frank John,252.0
10085,Lobert,John Bernard,239.0
10086,Lobstein,Kyle Eric,295.0
10087,Lo,Chia-Jen,276.0
10088,Lochhead,Robert Henry,243.0
10089,Lock,Don Wilson,269.0
10090,Locke,Lawrence Donald,256.0
10091,Locker,Robert Awtry,275.0
10092,Locke,Charles Edward,256.0
10093,Locke,Jeffrey Alan,272.0
10094,Locke,Marshall Pinkney Wilder,
10095,Locke,Ronald Thomas,239.0
10096,Lockhart,Keith Virgil,240.0
10097,Locklear,Gene,235.0
10098,Locklin,Stuart Carlton,263.0
10099,Lockman,Carroll Walter,248.0
10100,Lockwood,Milo Hathaway,230.0
10101,Lockwood,Claude Edward,248.0
10102,Lodigiani,Dario Antonio,218.0
10103,Lo Duca,Paul Anthony,263.0
10104,Loe,Kameron David,325.0
10105,Loepp,George Herbert,241.0
10106,Loes,William,238.0
10107,Loewen,Adam A.,323.0
10108,Loewer,Carlton Edward,298.0
10109,Lofton,James O'Neal,240.0
10110,Lofton,Kenneth,252.0
10111,Loftus,Richard Joseph,227.0
10112,Loftus,Francis Patrick,259.0
10113,Loftus,Thomas Joseph,
10114,Logan,Robert Dean,240.0
10115,Logan,Boone,292.0
10116,Logan,John,246.0
10117,Logan,Exavier Prente,254.0
10118,Lohman,George Frederick,250.0
10119,Lohr,Howard Sylvester,237.0
10120,Lohrke,Jack Wayne,252.0
10121,Lohrman,William Leroy,258.0
10122,Lohse,Kyle Matthew,289.0
10123,Lois,Alberto,244.0
10124,Loiselle,Richard Frank,302.0
10125,Lolich,Michael Stephen,243.0
10126,Lolich,Ronald John,258.0
10127,Lollar,John Sherman,258.0
10128,Lollar,William Timothy,275.0
10129,Lollis,Ryan Matthew,263.0
10130,Loman,Douglas Edward,256.0
10131,Lomasney,Steven James,257.0
10132,Lombardi,Ernesto Natali,305.0
10133,Lombard,George Paul,280.0
10134,Lombardo,Louis,284.0
10135,Lombardi,Phillip Arden,274.0
10136,Lombardozzi,Stephen Paul,247.0
10137,Lombardozzi,Stephen Anthony Paul,267.0
10138,Lombardi,Victor Alvin,225.0
10139,Lomon,Kevin Dale,268.0
10140,Lonborg,James Reynold,277.0
10141,Lonergan,Walter Lawrence,223.0
10142,Loney,James Anthony,310.0
10143,Long,Thomas L.,
10144,Long,William Douglas,257.0
10145,Long,Robert Earl,253.0
10146,Long,Daniel William,222.0
10147,Long,Richard Dale,281.0
10148,Long,Herman C.,228.0
10149,Long,Jeoffrey Keith,273.0
10150,Long,James M.,230.0
10151,Long,James Albert,231.0
10152,Long,Joey J.,294.0
10153,Long,Lester,223.0
10154,Longmire,Anthony Eugene,270.0
10155,Longoria,Evan Michael,284.0
10156,Long,Nelson,263.0
10157,Long,Ryan Marcus,289.0
10158,Long,Terrence Deon,263.0
10159,Long,Thomas Augustus,235.0
10160,Long,Thomas Francis,223.0
10161,Lonnett,Joseph Paul,250.0
10162,Look,Bruce Michael,254.0
10163,Look,Dean Zachary,256.0
10164,Looney,Brian James,250.0
10165,Looper,Aaron Joseph,254.0
10166,Looper,Braden LaVern,286.0
10167,Loos,Ivan,247.0
10168,Lopatka,Arthur Joseph,240.0
10169,Lopat,Edmund Walter,255.0
10170,Lopata,Stanley Edward,284.0
10171,Lopes,David Earl,239.0
10172,Lopez,Alfonso Ramon,236.0
10173,Lopez,Albert Anthony,314.0
10174,Lopez,Aquilino,260.0
10175,Lopez,Arturo,239.0
10176,Lopez,Javier Arturo,234.0
10177,Lopez,Aurelio Alejandro,257.0
10178,Lopez,Carlos Antonio,262.0
10179,Lopez,Felipe,277.0
10180,Lopez,Hector Headley,253.0
10181,Lopez,Javier,260.0
10182,Lopez,Javier Alfonso,296.0
10183,Lopez,Jose Celestino,277.0
10184,Lopez,Jorge Yabiel,270.0
10185,Lopez,Luis Antonio,263.0
10186,Lopez,Luis Manuel,246.0
10187,Lopez,Luis,277.0
10188,Lopez,Marcelino Pons,270.0
10189,Lopez,Mendy,274.0
10190,Lopez,Raymond Michael,239.0
10191,Lopez,Pedro Michel,263.0
10192,Lopez,Jose Ramon,247.0
10193,Lopez,Rafael Manuel,269.0
10194,Lopez,Reynaldo Starling,257.0
10195,Lopez,Rodrigo,258.0
10196,Lopez,Wilton,272.0
10197,Lord,Bristol Robotham,254.0
10198,Lord,William Carlton,241.0
10199,Lord,Harry Donald,235.0
10200,Lorenzen,Adolph Andreas,234.0
10201,Lorenzen,Michael Clifton,290.0
10202,Loretta,Mark David,247.0
10203,Lorraine,Andrew Jason,270.0
10204,Lotz,Joseph Peter,243.0
10205,Loucks,Scott Gregory,250.0
10206,Loudell,Arthur,244.0
10207,Louden,William P.,246.0
10208,Loudenslager,Charles Edward,255.0
10209,O'Loughlin,Patrick Henry,
10210,Loughran,William H.,
10211,Lough,David Dennis,245.0
10212,Loughlin,Larry John,263.0
10213,Loun,Donald Nelson,259.0
10214,Loup,Aaron Christopher,281.0
10215,Loux,Shane A.,299.0
10216,Lovelace,Thomas Rivers,241.0
10217,Lovelace,Vance Odell,282.0
10218,Lovenguth,Lynn Richard,240.0
10219,Love,Edward Haughton,274.0
10220,Lovett,John,
10221,Lovett,Leonard Walker,242.0
10222,Lovett,Merritt Marwood,234.0
10223,Lovett,Thomas Joseph,230.0
10224,Loviglio,John Paul,229.0
10225,Lovitto,Joseph,257.0
10226,Lovrich,Peter,276.0
10227,Lovullo,Salvatore Anthony,258.0
10228,Lowdermilk,Grover Cleveland,266.0
10229,Lowdermilk,Louis Bailey,253.0
10230,Lowe,Robert Lincoln,220.0
10231,Lowe,Charles,
10232,Lowe,Derek Christopher,308.0
10233,Lowe,Richard Alvern,
10234,Lowe,George Wesley,254.0
10235,Lowell,Michael Averett,271.0
10236,Lowe,Mark Christopher,285.0
10237,Lowenstein,John Lee,247.0
10238,Lowery,Devon Eugene,268.0
10239,Lowery,Quenton Terrell,255.0
10240,Lowe,Jonathan Sean,279.0
10241,Low,Fletcher,245.0
10242,Lown,Omar Joseph,252.0
10243,Lowrey,Harry Lee,238.0
10244,Lowrie,Jed Carlson,252.0
10245,Lowry,Dwight,285.0
10246,Lowry,John D.,
10247,Lowry,Noah Ryan,264.0
10248,Lowry,Samuel Joseph,241.0
10249,Loynd,Michael Wallace,286.0
10250,Lozado,William,238.0
10251,Lubratich,Steven George,242.0
10252,Luby,Hugh Max,255.0
10253,Luby,John Perkins,257.0
10254,Lucadello,John,231.0
10255,Lucas,Edward Lee,285.0
10256,Lucas,Frederick Warrington,235.0
10257,Lucas,Gary Paul,277.0
10258,Lucas,John Charles,256.0
10259,Lucas,Ray Wesley,249.0
10260,Lucas,Charles Fred,239.0
10261,Lucchesi,Frank Joseph,237.0
10262,Luce,Frank Edward,251.0
10263,Lucey,Joseph Earl,240.0
10264,Lucid,Cornelius Cecil,237.0
10265,Lucier,Louis Joseph,228.0
10266,Lucroy,Jonathan Charles,272.0
10267,Lucy,Donald Hassett,279.0
10268,Luderus,Frederick William,256.0
10269,Ludolph,William Francis,243.0
10270,Ludwig,William Lawrence,
10271,Ludwick,Eric David,287.0
10272,Ludwick,Ryan Andrew,289.0
10273,Luebbers,Larry Christopher,268.0
10274,Luebbe,Roy John,247.0
10275,Luebber,Stephen Lee,260.0
10276,Luebke,Cory Robert,286.0
10277,Luebke,Richard Raymond,276.0
10278,Luecken,Richard Fred,288.0
10279,Lueke,Joshua William,322.0
10280,Luetge,Lucas Lester,281.0
10281,Luff,Henry T.,246.0
10282,Lugo,Julio Cesar,248.0
10283,Lugo,Ruddy Joraider,282.0
10284,Lugo,Jacob Seth,301.0
10285,Lugo,Rafael Urbano,257.0
10286,Luhrsen,William Ferdinand,234.0
10287,Lukachyk,Robert James,257.0
10288,Lukasiewicz,Mark Francis,317.0
10289,Luke,Matthew Clifford,297.0
10290,Lukens,Albert P.,237.0
10291,Lukon,Edward Paul,238.0
10292,Lumenti,Raphael Anthony,260.0
10293,Lumley,Harry Garfield,253.0
10294,Lum,Michael Ken-Wai,252.0
10295,Lumpe,Jerry Dean,259.0
10296,Luna,Hector R.,263.0
10297,Luna,Guillermo Romero,240.0
10298,Lunar,Fernando Jose,268.0
10299,Lundbom,John Frederick,261.0
10300,Lund,Donald Andrew,272.0
10301,Lundgren,Carl Leonard,246.0
10302,Lundgren,Ebin Delmer,228.0
10303,Lund,Gordon Thomas,241.0
10304,Lundquist,David Bruce,274.0
10305,Lundstedt,Thomas Robert,271.0
10306,Lunsford,James Lewis,268.0
10307,Lunte,Harry August,236.0
10308,Lupien,Ulysses John,255.0
10309,Luplow,Alvin David,245.0
10310,Luque,Adolfo Domingo de Guzman,227.0
10311,Lusader,Scott Edward,235.0
10312,Lush,William Lucas,233.0
10313,Lush,Ernest Benjamin,
10314,Lush,John Charles,234.0
10315,Luskey,Charles Melton,232.0
10316,Lutenberg,Charles William,299.0
10317,Luttrell,Lyle Kenneth,252.0
10318,Lutz,Donald Thomas,315.0
10319,Lutz,Rollin Joseph,267.0
10320,Lutzke,Walter John,246.0
10321,Lutz,Louis William,240.0
10322,Lutz,Zachary Craig,293.0
10323,Luuloa,Keith H. M.,257.0
10324,Luzinski,Gregory Michael,293.0
10325,Lyden,Mitchell Scott,300.0
10326,Lydy,Donald Scott,267.0
10327,Lyle,James Charles,253.0
10328,Lyles,Jordan Horton,306.0
10329,Lyle,Albert Walter,255.0
10330,Lynch,Adrian Ryan,258.0
10331,Lynch,Matthew Daniel,245.0
10332,Lynch,Edward Francis,308.0
10333,Lynch,Henry W.,210.0
10334,Lynch,John H.,253.0
10335,Lynch,Gerald Thomas,258.0
10336,Lynch,Michael Joseph,225.0
10337,Lynch,Michael Joseph,244.0
10338,Lynch,Thomas James,240.0
10339,Lynch,Thomas S.,246.0
10340,Lynch,Walter Edward,248.0
10341,Lynn,Byrd,236.0
10342,Lynn,Fredric Michael,258.0
10343,Lynn,Jerome Edward,234.0
10344,Lynn,Michael Lance,357.0
10345,Lynn,Japhet Monroe,234.0
10346,Lyon,Brandon James,273.0
10347,Lyon,Russell Mayo,303.0
10348,Lyons,Albert Harold,269.0
10349,Lyons,Barry Stephen,278.0
10350,Lyons,William Allen,248.0
10351,Lyons,Curt Russell,307.0
10352,Lyons,Dennis Patrick Aloysius,255.0
10353,Lyons,Edward Hoyte,234.0
10354,Lyons,George Tony,251.0
10355,Lyons,Harry Pratt,227.0
10356,Lyons,Herschel Englebert,266.0
10357,Lyons,Patrick Jerry,222.0
10358,Lyons,Stephen John,265.0
10359,Lyons,Theodore Amar,271.0
10360,Lyons,Terence Hilbert,237.0
10361,Lyons,Thomas Arthur,
10362,Lyons,Tyler William,286.0
10363,Lysander,Richard Eugene,264.0
10364,Lyston,John Michael,256.0
10365,Lytle,Edward Benson,231.0
10366,Lyttle,James Lawrence,252.0
10367,Maas,Duane Frederick,240.0
10368,Maas,Kevin Christian,270.0
10369,Mabe,Robert Lee,236.0
10370,Mabeus,Christopher Eugene,308.0
10371,Mabry,John Steven,271.0
10372,MacArthur,Malcolm M.,233.0
10373,MacCormack,Frank Louis,286.0
10374,Macdonald,William Paul,240.0
10375,Macdonald,Robert Joseph,275.0
10376,MacDonald,Harvey Forsyth,241.0
10377,MacDougal,Robert Meiklejohn,256.0
10378,Mace,Harry F.,256.0
10379,Macey,,
10380,MacFayden,Daniel Knowles,241.0
10381,Macfarlane,Michael Andrew,273.0
10382,MacGamwell,Edward M.,
10383,Machado,Alejandro Jose,257.0
10384,Machado,Anderson Javier,261.0
10385,Machado,Dixon Javier,243.0
10386,Machado,Julio Segundo,234.0
10387,Macha,Kenneth Edward,289.0
10388,Machado,Manuel Arturo,260.0
10389,Macha,Michael William,251.0
10390,Machado,Robert Alexis,278.0
10391,Machemehl,Charles Walter,276.0
10392,Machemer,David Ritchie,251.0
10393,Machi,Jean Manuel,327.0
10394,Macias,Andres Apolonio,250.0
10395,Macias,Jose Prado,243.0
10396,Mackanin,Peter,264.0
10397,Mack,William Francis,228.0
10398,Mack,Cornelius Alexander,223.0
10399,Mack,Dennis Joseph,231.0
10400,Mack,Earle Thaddeus,208.0
10401,Mackey,James Raleigh,272.0
10402,MacKenzie,Eric Hugh,257.0
10403,MacKenzie,Henry Gordon,246.0
10404,MacKenzie,Kenneth Purvis,257.0
10405,Mack,Frank George,253.0
10406,Mackiewicz,Felix Thaddeus,269.0
10407,Mackinson,John Joseph,230.0
10408,Mack,Joseph John,256.0
10409,Mackowiak,Robert William,236.0
10410,Macko,Steven Joseph,230.0
